idx,label,anomalyScore
35759,2,0.096941
39325,4,0.133731
51625,6,0.130723
14538,4,0.124104
19678,4,0.102664
34214,0,0.072079
49176,6,0.102487
58165,4,0.128546
1065,8,0.117100
11601,2,0.091832
56675,0,0.082636
13095,5,0.103149
29704,4,0.131563
40438,8,0.070678
43466,0,0.064400
51126,4,0.132241
8913,0,0.092004
16354,5,0.067336
37671,1,0.144291
51968,7,0.118209
43162,6,0.110434
50915,1,0.148403
2912,9,0.124969
7138,5,0.121658
8434,2,0.095501
10081,0,0.094006
34492,9,0.096861
9511,7,0.104681
11114,4,0.126009
26905,4,0.114229
85,7,0.105637
34954,4,0.117350
35999,7,0.141393
37968,2,0.125304
47778,1,0.143515
3687,4,0.124520
12811,6,0.127362
39831,1,0.119198
56414,9,0.140517
24994,0,0.088864
28555,6,0.136508
55410,7,0.125726
28764,0,0.105288
29062,3,0.102544
43830,1,0.142552
54761,7,0.125835
15012,4,0.126485
29984,7,0.135033
39293,6,0.121587
56949,9,0.123823
58963,2,0.076109
1416,6,0.117059
6305,7,0.114222
23975,4,0.145562
45023,2,0.121186
56070,2,0.042083
28275,0,0.058728
43091,3,0.134831
45765,3,0.112965
3387,3,0.081815
52495,6,0.082133
3918,2,0.083463
38300,6,0.113581
1825,5,0.116243
9267,2,0.113611
39187,4,0.134415
47935,5,0.120721
55803,7,0.114206
584,9,0.128424
32787,3,0.115409
36502,1,0.143173
53074,0,0.061360
59013,0,0.066110
14455,3,0.112609
26806,8,0.127835
20565,5,0.109365
48778,5,0.119664
49027,6,0.087607
1157,7,0.122843
3790,6,0.089326
25080,7,0.132163
32510,8,0.095453
34889,5,0.119898
8017,0,0.062615
9404,3,0.064829
55495,7,0.135954
52838,6,0.127777
55460,5,0.092653
16957,5,0.111125
17426,1,0.140264
22142,8,0.050917
41674,5,0.086675
46997,5,0.102457
38447,0,0.070448
7470,1,0.147256
17714,2,0.110977
18842,2,0.098713
22588,3,0.107436
37054,2,0.098490
5728,9,0.135461
8251,0,0.098775
26837,0,0.073302
40649,0,0.040076
41669,2,0.112936
57281,7,0.110044
12087,3,0.119479
24965,7,0.138555
33395,1,0.147408
38088,9,0.132536
56652,0,0.022108
2168,6,0.111266
5949,6,0.109936
18011,2,0.118238
41253,0,0.072091
5514,4,0.120692
40825,5,0.104423
537,6,0.135728
1633,9,0.124507
24997,1,0.144169
27764,3,0.091592
46993,0,0.109928
56662,5,0.088084
32266,6,0.091091
33365,2,0.108098
41935,5,0.125505
51938,2,0.063328
20738,3,0.099901
31812,3,0.114984
31932,6,0.129610
54365,7,0.125905
3628,2,0.070214
13955,8,0.112855
20166,2,0.099653
54929,5,0.098415
8481,2,0.126240
20806,3,0.105974
21303,9,0.141302
57994,8,0.119911
8122,6,0.130984
11715,3,0.116845
12649,8,0.138506
25250,2,0.095938
40339,7,0.127633
146,5,0.110202
15278,1,0.145761
47059,4,0.139485
51891,3,0.109760
30965,8,0.109448
31321,9,0.140279
39969,0,0.062699
44133,6,0.138333
44370,1,0.135673
1842,2,0.102414
30947,7,0.142275
35617,6,0.128270
47475,6,0.122037
51892,8,0.112715
53215,7,0.122328
25820,8,0.133522
25928,2,0.117117
40657,9,0.135653
41753,5,0.126384
51095,8,0.132339
9388,5,0.111891
46826,6,0.115392
33334,2,0.067244
52186,0,0.076599
6000,9,0.126276
45808,7,0.145558
4435,8,0.090271
17125,0,0.122035
44415,2,0.098602
53367,2,0.107057
55362,0,0.095461
2684,8,0.100938
42779,8,0.131145
53175,0,0.080181
10506,0,0.059227
11088,8,0.085292
44318,1,0.112027
59498,0,0.066654
37715,0,0.070561
51782,1,0.140016
1376,1,0.130432
4991,6,0.123461
9357,7,0.135074
24496,0,0.065392
36103,9,0.117143
13121,5,0.120043
19506,2,0.101264
22252,3,0.100050
7856,0,0.069554
9297,0,0.060874
9558,8,0.122169
33141,1,0.151207
43620,3,0.110691
6528,5,0.119183
11818,5,0.094425
14818,0,0.076175
27961,3,0.126629
50566,3,0.097248
55373,6,0.110769
58173,2,0.044842
18546,1,0.146260
54009,3,0.127680
17478,1,0.135126
29183,3,0.114178
33741,4,0.114493
51294,6,0.118558
12297,7,0.136704
15103,8,0.096088
31029,5,0.121428
52600,0,0.085665
57428,2,0.088265
42805,3,0.131436
47044,2,0.098305
56446,4,0.139297
12017,5,0.122732
22552,8,0.109924
28666,9,0.115772
35399,8,0.107645
36574,2,0.090564
9560,8,0.117874
11185,4,0.131942
1917,0,0.098324
35957,9,0.085392
12305,7,0.056251
37541,3,0.111651
18739,9,0.126790
5886,2,0.076959
8594,2,0.061261
11034,2,0.072285
14564,7,0.111266
14840,5,0.097320
1419,6,0.127668
8613,0,0.068403
2902,8,0.098540
23591,7,0.126899
44705,0,0.075764
59847,5,0.105760
59855,1,0.142291
20652,4,0.130396
45960,3,0.137903
50633,1,0.119753
56660,4,0.127945
57158,6,0.126778
18277,5,0.114788
30035,0,0.058704
32714,9,0.126912
55075,4,0.129208
10034,4,0.126887
22514,7,0.109927
29313,2,0.073668
35358,1,0.145306
9029,5,0.131331
27363,3,0.119884
41066,9,0.129288
56134,9,0.135437
58292,6,0.120201
22026,1,0.148527
56352,0,0.117014
54318,7,0.130100
54862,4,0.116189
57188,9,0.135468
3511,9,0.121556
16183,8,0.135560
24489,6,0.108952
47724,8,0.055734
50211,3,0.100578
7942,1,0.139561
8138,7,0.123814
11224,9,0.134309
24374,3,0.111429
46616,7,0.103975
2666,4,0.123516
6557,4,0.124015
12790,9,0.120324
7335,7,0.100625
37525,3,0.109627
41224,5,0.123641
44330,5,0.109135
46408,1,0.131764
8826,4,0.102474
9169,3,0.061272
26755,6,0.122087
33458,1,0.130186
39168,8,0.117181
42059,1,0.150846
1546,4,0.133771
3591,0,0.056668
4659,3,0.130415
16879,9,0.127332
31908,6,0.119578
58341,4,0.124122
4365,6,0.129956
6344,6,0.122253
18916,3,0.104310
32780,2,0.109745
35905,4,0.110649
45569,2,0.086712
11324,4,0.132119
36384,6,0.092051
46527,6,0.115133
52670,7,0.134601
8862,7,0.138905
29193,8,0.106057
50297,5,0.080001
53274,1,0.140912
55077,5,0.121571
9867,8,0.133203
17397,6,0.087795
17595,8,0.138551
33772,8,0.124479
50126,6,0.121822
11333,7,0.124924
17079,2,0.117446
27527,5,0.125211
29305,3,0.132824
40291,5,0.133436
4230,9,0.126953
15211,3,0.104472
21923,4,0.129058
50020,5,0.117233
1692,5,0.119774
27907,7,0.138266
32864,1,0.142488
51615,2,0.132089
46964,0,0.073606
58897,2,0.100469
10962,5,0.107061
30594,4,0.121908
31768,9,0.131104
34798,9,0.123317
43720,7,0.120583
25107,3,0.093069
27467,0,0.103722
53463,8,0.139102
12943,3,0.106809
20944,9,0.135555
8981,7,0.113725
42863,0,0.052905
48893,4,0.137028
8332,1,0.130620
8778,6,0.132913
21388,7,0.107100
12409,7,0.107254
31469,8,0.124891
48780,4,0.092928
21,4,0.072848
10991,4,0.135087
11283,6,0.130490
32789,5,0.113953
2521,4,0.100132
22158,6,0.058046
2349,7,0.133366
28411,5,0.099305
32750,9,0.132150
12992,4,0.102771
23115,2,0.133157
33180,8,0.105471
48440,0,0.078351
8385,6,0.131253
25204,5,0.111555
37235,2,0.100543
37446,6,0.104173
38482,5,0.126710
18653,6,0.083905
3611,0,0.111012
35528,1,0.127025
3023,9,0.131778
9363,4,0.134084
9949,8,0.106136
12433,9,0.144719
19758,9,0.117259
7433,2,0.124862
16549,7,0.105676
20638,6,0.139524
20827,9,0.116890
26172,3,0.102638
43120,4,0.139950
9124,6,0.129214
35292,7,0.137004
37573,3,0.108708
39803,9,0.142661
10645,3,0.077457
11213,9,0.126874
22923,2,0.083325
29081,1,0.144050
29911,4,0.129397
3123,1,0.146143
7054,9,0.135714
42884,2,0.077099
55694,7,0.114738
57932,1,0.140109
58391,4,0.079283
12386,2,0.087460
14209,9,0.127333
19123,1,0.140841
22657,1,0.146178
29492,7,0.120381
621,5,0.088190
18359,7,0.144474
39382,5,0.100939
51296,6,0.113772
7625,2,0.119104
11981,5,0.098293
38608,7,0.081216
1367,6,0.084084
53005,1,0.147041
1159,3,0.071690
23890,1,0.136854
47278,6,0.118010
47644,3,0.047790
48568,5,0.119442
31648,1,0.138221
53653,6,0.134730
53856,7,0.107466
12070,9,0.129354
45992,5,0.126309
58837,7,0.092068
6467,2,0.079232
24261,7,0.118540
3508,7,0.139351
45872,7,0.142456
45935,6,0.139883
57119,8,0.125614
57258,8,0.095582
4954,1,0.140739
5340,9,0.134882
15250,0,0.085570
26864,2,0.081752
43908,8,0.125127
2934,5,0.125753
35439,8,0.115653
53835,4,0.133790
59854,6,0.116617
5985,5,0.104435
51394,9,0.106483
45930,2,0.124403
1131,3,0.127740
10236,9,0.119538
22637,0,0.115627
25097,5,0.115777
27227,9,0.104503
40168,9,0.135615
6345,2,0.122325
31885,2,0.115366
14949,1,0.146960
42159,2,0.104290
22857,2,0.114650
32519,4,0.132104
38254,4,0.087251
15914,9,0.117359
47006,0,0.104488
25146,3,0.084597
34909,5,0.085380
46940,4,0.117452
51051,5,0.116556
12228,4,0.116716
20544,6,0.126411
28305,4,0.129880
58672,7,0.131968
12060,9,0.105047
23336,2,0.079316
20252,4,0.136211
24490,9,0.108529
35460,3,0.107762
56566,3,0.089435
18155,6,0.131058
19010,0,0.123229
39742,3,0.108405
41231,5,0.120614
26405,5,0.132010
27682,1,0.142690
56257,0,0.072888
9521,3,0.087774
23087,8,0.076301
47546,1,0.142968
54623,3,0.129037
8506,3,0.106092
10321,4,0.121778
10574,7,0.132874
22518,5,0.112742
45467,7,0.140321
4319,4,0.136952
34358,4,0.131643
36760,4,0.106155
44119,8,0.083340
52592,7,0.133926
11154,4,0.115114
15363,5,0.106563
35330,1,0.136085
58966,1,0.137340
30552,9,0.104456
37622,6,0.083727
27175,9,0.121325
37580,1,0.144126
46846,6,0.123852
3487,2,0.131949
4378,9,0.119467
9692,0,0.094777
12651,5,0.065617
20062,7,0.108934
6291,5,0.130353
37477,6,0.118159
48354,5,0.111592
49629,1,0.145648
3894,3,0.094253
6881,1,0.144691
41363,7,0.133148
56104,0,0.116054
18038,7,0.119955
19591,5,0.122527
23324,2,0.100342
31819,9,0.110350
8929,8,0.103391
10205,0,0.044198
23662,7,0.140060
26282,4,0.140946
50921,7,0.133660
32965,3,0.079481
43960,9,0.132212
49595,0,0.086509
5015,7,0.131133
6199,5,0.128087
9886,7,0.130971
12156,6,0.125742
12577,7,0.123323
37578,6,0.105835
42378,4,0.090374
52131,0,0.109025
6173,2,0.139640
13927,0,0.123876
19501,3,0.095061
22947,3,0.127422
36506,2,0.069428
21163,9,0.131041
23438,8,0.130124
26191,1,0.138648
50816,3,0.114938
57772,3,0.116384
10631,6,0.099024
35627,4,0.109230
35996,1,0.142904
38016,7,0.110629
54832,2,0.100319
14767,8,0.113822
27782,2,0.073823
40637,3,0.110771
519,7,0.139427
24074,8,0.129469
54064,5,0.098339
56959,4,0.119072
4276,8,0.120908
24702,9,0.128975
18232,2,0.082854
31090,9,0.139977
42153,9,0.116163
48062,1,0.142820
52354,5,0.121661
1953,2,0.079644
27728,5,0.114370
35754,6,0.103403
6964,6,0.121487
41874,8,0.120496
47540,3,0.113826
5220,9,0.126665
7719,6,0.134556
9666,7,0.116308
30389,0,0.066752
11843,5,0.115921
14419,6,0.062907
15443,0,0.091186
31009,5,0.133795
47920,5,0.106636
7993,7,0.135990
32376,8,0.083490
56841,6,0.121939
58971,5,0.120658
34581,0,0.090779
39093,8,0.135465
49955,0,0.112439
56783,5,0.116748
45867,8,0.099777
52981,8,0.082015
494,2,0.105534
1106,8,0.121415
3353,4,0.124926
41553,3,0.119536
45230,1,0.145871
7643,8,0.125096
11943,8,0.132908
19196,3,0.087419
2101,0,0.081962
6100,2,0.097378
11598,0,0.094453
12769,9,0.099841
38089,7,0.113441
2368,7,0.103612
46290,0,0.108188
54349,6,0.133275
17965,1,0.138523
25852,8,0.125181
37868,9,0.110937
50898,2,0.124894
56209,1,0.129558
10186,5,0.122284
26025,5,0.110834
1870,6,0.121383
19733,0,0.098170
47800,1,0.138813
38677,6,0.112552
47768,2,0.063107
51802,1,0.145508
26753,5,0.110730
29907,2,0.143826
47294,4,0.127127
52445,1,0.152491
17348,9,0.140994
20953,3,0.124942
49753,9,0.117753
50010,4,0.137018
27655,9,0.122294
49791,2,0.112931
58925,3,0.114718
25329,3,0.134660
6111,1,0.150784
42027,1,0.143212
11886,8,0.112028
52968,1,0.139276
40577,4,0.111696
816,5,0.118746
18295,4,0.120199
21809,6,0.115038
23123,4,0.145005
38311,0,0.112294
14336,4,0.068944
44974,9,0.107203
52791,3,0.086924
58936,1,0.137593
11301,9,0.072462
12571,9,0.138878
44731,0,0.113817
40097,2,0.092201
40854,2,0.078582
59473,0,0.017915
1879,9,0.130671
14071,1,0.140498
23472,6,0.111404
37712,3,0.126453
39967,5,0.099602
47292,1,0.139603
48152,7,0.120033
886,8,0.111549
12307,4,0.139317
20372,0,0.106495
21235,6,0.132495
21830,1,0.140092
43297,1,0.146399
16999,6,0.130150
18583,4,0.128967
5924,3,0.098493
36955,7,0.127765
37806,5,0.111280
10770,7,0.106129
16714,1,0.143481
10304,4,0.071781
52579,6,0.074726
2332,9,0.139035
5179,7,0.129442
34844,5,0.119169
56914,8,0.094844
7459,0,0.108819
41664,8,0.133375
45123,8,0.089952
50385,9,0.131168
8464,7,0.118727
13123,8,0.125436
25704,1,0.147333
26017,6,0.088132
35976,5,0.124601
26395,6,0.111314
28518,4,0.082290
43356,4,0.118052
7708,0,0.073516
12563,9,0.126604
36155,3,0.080178
49489,1,0.142853
57259,9,0.134693
6332,0,0.108570
18805,2,0.092175
22998,4,0.114877
27278,9,0.107731
29454,2,0.105493
19685,6,0.128815
35106,9,0.110261
1395,1,0.144686
1405,8,0.120909
31184,3,0.091064
31617,2,0.065521
35949,6,0.133237
6279,7,0.133143
9448,9,0.127502
14461,7,0.110422
21832,3,0.128064
30226,1,0.143479
37660,1,0.145382
49973,1,0.140145
11162,8,0.113091
25406,6,0.093591
26819,0,0.050298
33041,6,0.144518
34717,3,0.105516
13590,0,0.060430
15922,1,0.136238
11754,8,0.134637
26322,6,0.127932
31412,6,0.122786
34593,9,0.138833
43326,9,0.138341
54542,2,0.080580
648,4,0.125151
788,0,0.071154
17109,0,0.059890
19601,8,0.125975
42992,2,0.111831
7493,9,0.123218
11035,3,0.109479
18197,1,0.124581
35231,8,0.089254
51879,8,0.119471
16853,7,0.139881
20874,8,0.111345
45406,2,0.076848
45970,9,0.131239
50398,1,0.139106
54338,8,0.126700
4249,1,0.138826
21929,1,0.145045
53900,1,0.142999
37698,0,0.098402
37886,8,0.092663
58170,9,0.112314
34578,8,0.110317
41762,9,0.137834
49180,2,0.082952
16173,8,0.088800
21203,1,0.153942
24999,9,0.102784
28269,2,0.058687
53545,9,0.122929
14582,7,0.100661
23154,7,0.104154
50895,7,0.111215
51951,5,0.066455
55877,3,0.114203
57751,3,0.134798
17055,7,0.124129
23509,5,0.131875
27312,2,0.108680
38562,1,0.131333
55866,5,0.068686
31020,1,0.140795
31172,0,0.067435
37351,6,0.120043
42870,6,0.127781
12125,3,0.128283
38276,2,0.088729
15876,6,0.119054
22608,4,0.119192
37332,9,0.131492
44580,8,0.136952
49443,9,0.137802
44689,4,0.120018
11907,9,0.124655
13275,8,0.070482
13586,2,0.102512
17910,2,0.089607
22343,7,0.135026
34049,3,0.146653
42823,4,0.137721
45570,6,0.135957
4658,1,0.141333
6101,9,0.116116
13097,9,0.101840
20758,6,0.122481
20977,5,0.128574
5065,4,0.084318
22226,0,0.037285
25630,0,0.065830
8301,8,0.128862
54533,7,0.138861
9222,1,0.133779
46034,4,0.140910
5109,0,0.073350
25134,7,0.123054
41555,1,0.143263
43274,0,0.097244
50073,0,0.081416
8355,0,0.086630
12291,6,0.099950
12952,2,0.083541
16131,1,0.142722
3983,9,0.141247
12434,6,0.124914
35899,3,0.065290
30413,8,0.141507
33716,6,0.128066
35147,6,0.133619
1941,9,0.113444
4770,9,0.087921
16172,3,0.093851
20657,6,0.115831
26929,3,0.122234
48580,3,0.116053
8360,8,0.108315
28046,8,0.129055
29367,3,0.121014
52939,2,0.060619
13441,8,0.127329
18104,5,0.122909
39305,4,0.078405
11499,7,0.141118
53204,8,0.126379
10409,7,0.132788
17181,1,0.147162
17408,8,0.085849
45170,2,0.105261
31882,8,0.099287
54529,5,0.129818
56305,9,0.124827
9883,7,0.111839
20167,3,0.129377
23105,0,0.061752
36327,2,0.086628
44523,3,0.127712
6191,2,0.076420
50167,5,0.090409
54951,8,0.120274
3349,9,0.129924
23743,6,0.133050
56264,2,0.110091
28980,1,0.123968
29528,6,0.125169
46296,3,0.044029
51898,8,0.133012
1787,1,0.149655
6729,8,0.120810
8010,6,0.063114
24817,7,0.138595
50922,6,0.128168
1454,8,0.084394
18358,0,0.102172
53262,7,0.131238
18840,5,0.114588
44383,6,0.076581
44515,8,0.125741
2785,1,0.140635
35042,5,0.092286
44585,4,0.143149
45329,3,0.128759
56016,6,0.067814
17620,6,0.080083
20716,2,0.072437
24837,2,0.103221
30643,3,0.132150
36270,0,0.085940
47082,5,0.106528
48899,2,0.097703
965,5,0.111716
4058,5,0.107491
8356,0,0.084061
10682,9,0.121826
14057,1,0.143103
12979,5,0.118692
24875,4,0.141673
28085,6,0.120719
34709,0,0.076764
46688,2,0.074893
28248,8,0.132757
42106,7,0.085985
34406,2,0.101200
55246,6,0.116786
6365,8,0.042998
11631,1,0.141040
17811,3,0.108848
26004,8,0.105285
34978,0,0.107083
4698,2,0.083768
14410,9,0.125824
48240,6,0.111439
585,2,0.139501
37158,2,0.109426
58745,4,0.134556
17828,9,0.128919
28689,7,0.137596
34011,1,0.126272
46583,0,0.097578
8577,7,0.108467
34726,1,0.128282
35570,8,0.091433
52593,8,0.115863
5917,8,0.106956
39609,8,0.107121
8065,6,0.113418
10886,1,0.141246
33346,0,0.096792
40224,3,0.110152
50849,5,0.108714
58784,2,0.117315
39175,9,0.110517
51937,1,0.138244
5971,3,0.128802
22485,8,0.132666
25772,6,0.119733
30745,6,0.100450
36054,4,0.117994
8422,5,0.110762
28641,2,0.132456
30784,9,0.140867
41134,8,0.116421
19791,8,0.137061
14047,7,0.096248
16998,0,0.127168
31643,1,0.146950
58675,8,0.131004
58691,7,0.130078
23395,6,0.113743
24205,3,0.092719
33384,1,0.117820
36889,5,0.116541
48727,8,0.123182
13140,2,0.098616
17043,1,0.133272
32541,1,0.143286
35621,0,0.078534
35959,8,0.054777
32411,9,0.139533
36565,0,0.090395
46364,7,0.115604
46957,2,0.132503
55621,8,0.127591
7296,3,0.131040
18321,7,0.132041
21692,2,0.117336
38589,8,0.140283
6184,1,0.137972
16908,1,0.138506
18677,5,0.121782
21764,6,0.121657
23904,5,0.106925
52165,3,0.121744
3159,8,0.099606
17519,0,0.124353
24192,6,0.126241
27854,7,0.131592
43585,7,0.143956
22285,2,0.145191
27167,7,0.138085
36516,3,0.093679
59662,7,0.139110
38383,8,0.140177
41953,8,0.121472
11819,4,0.103542
12332,5,0.121862
24151,8,0.139780
29378,1,0.141858
17296,3,0.080112
27144,3,0.095203
9260,5,0.134155
23853,1,0.142134
48466,3,0.101709
49117,7,0.127601
57541,7,0.107744
9554,3,0.115516
18444,0,0.089472
34964,6,0.117276
42712,4,0.114559
28043,8,0.137609
45137,2,0.122925
2989,1,0.143074
8191,5,0.130979
26560,1,0.148431
28274,7,0.115660
32029,7,0.136475
2241,4,0.115195
30785,6,0.123948
50460,8,0.112323
9639,3,0.116901
28367,2,0.065896
31875,2,0.126713
45776,9,0.120859
55037,1,0.147613
4598,0,0.060576
9398,5,0.122852
37060,0,0.041790
40167,3,0.111017
55265,8,0.132253
15769,5,0.118249
39684,0,0.112545
43649,5,0.082664
52335,1,0.147374
5370,8,0.112186
10212,5,0.079926
40398,7,0.136338
7817,0,0.116169
37284,9,0.131692
11561,2,0.134856
27301,1,0.146413
49906,5,0.084906
55118,7,0.132410
15671,9,0.097867
5394,0,0.072772
27578,7,0.127195
51613,8,0.121043
41545,8,0.087052
53602,7,0.122375
14996,1,0.142198
25733,2,0.108856
47153,8,0.128248
51948,3,0.098806
54566,7,0.115888
14639,8,0.119453
39034,1,0.144734
53546,3,0.106920
59348,6,0.117769
148,6,0.128316
20378,3,0.115328
51021,9,0.130858
56977,8,0.127007
16977,6,0.141812
46072,9,0.139512
13712,1,0.143083
25492,7,0.131366
45948,5,0.101612
58516,5,0.113052
35038,6,0.126726
11916,6,0.118247
28680,5,0.110021
39554,3,0.114524
56139,1,0.152612
26437,0,0.127284
34566,8,0.121212
21373,0,0.057332
33276,9,0.146097
47424,7,0.124039
44173,8,0.075033
45080,3,0.117622
7934,2,0.112685
11991,9,0.100026
17162,6,0.055798
18448,6,0.132757
27931,3,0.113428
9945,8,0.127657
19011,1,0.141758
44982,6,0.113724
52500,4,0.105192
57634,2,0.118094
28976,6,0.092428
45506,2,0.094219
3426,8,0.135385
28437,2,0.104318
8343,2,0.106728
18077,6,0.143394
27966,6,0.116755
48176,1,0.139929
49874,2,0.121641
56667,5,0.129164
58917,0,0.059548
10667,3,0.106475
27449,9,0.124684
32920,8,0.100296
40442,0,0.063244
48675,2,0.111509
4005,5,0.098070
25101,4,0.140808
28749,5,0.128794
43031,1,0.150076
2028,7,0.090804
19966,3,0.051560
21261,0,0.077040
28658,5,0.133373
57498,5,0.118036
1505,6,0.100620
9446,7,0.094307
54670,7,0.136789
45593,7,0.129938
57479,2,0.104855
184,9,0.125274
11549,7,0.102396
23865,9,0.140032
30949,0,0.113243
41375,0,0.061022
31804,9,0.123442
31863,1,0.145542
38862,6,0.096746
4162,9,0.116762
9294,3,0.128245
26861,9,0.136953
968,4,0.120692
6210,1,0.136108
8707,4,0.136436
31767,1,0.145274
45780,2,0.040285
5640,4,0.112557
18605,4,0.138527
21666,2,0.072143
23137,0,0.096636
26503,1,0.147588
3356,9,0.144094
7680,7,0.102293
51492,0,0.064515
57563,8,0.120518
22687,5,0.117858
25691,0,0.059322
40859,3,0.073717
41697,0,0.091311
46919,3,0.138877
26221,9,0.143833
48821,2,0.105895
50864,6,0.126657
55258,3,0.118759
1166,2,0.113339
19785,2,0.108656
39081,4,0.095441
2167,1,0.138643
9572,7,0.113460
19541,8,0.118208
32552,7,0.096264
3662,0,0.051939
16729,6,0.077814
31388,7,0.131537
10460,4,0.116581
29044,2,0.102943
32350,8,0.042533
11613,0,0.080652
41114,7,0.112109
49146,1,0.143312
5940,5,0.104697
10687,1,0.142755
28220,7,0.089297
37921,1,0.150722
39542,1,0.141342
11190,6,0.119281
45328,3,0.097844
58431,6,0.062685
24802,7,0.122718
27219,4,0.136363
6948,7,0.133724
8615,2,0.106531
9896,1,0.143503
15790,1,0.129243
31554,7,0.145009
35180,4,0.129030
44167,2,0.103967
46010,7,0.139815
48674,6,0.115410
55490,5,0.121129
14516,2,0.088644
31545,3,0.133522
40404,8,0.118956
48365,0,0.131114
2564,1,0.141431
26385,6,0.129035
39947,5,0.110496
47635,8,0.094246
27801,4,0.139525
41409,6,0.113708
17899,4,0.114295
18721,7,0.118056
20890,8,0.125982
22071,2,0.107901
25587,3,0.119559
1705,4,0.145878
6692,5,0.116039
30841,2,0.115176
31457,9,0.054482
35262,0,0.088350
16526,1,0.144525
18112,9,0.139101
41247,6,0.135898
44069,4,0.114179
51984,2,0.109138
57327,0,0.120125
3082,7,0.126663
9543,2,0.115238
10683,7,0.131548
18524,8,0.120934
32292,7,0.121700
17736,7,0.118854
43511,5,0.101351
54550,0,0.077700
18110,8,0.115875
34688,7,0.124494
56844,5,0.101056
40424,1,0.132756
42554,4,0.122274
50822,8,0.123602
16479,7,0.145681
18488,4,0.117277
21139,9,0.105961
39596,3,0.108944
39801,0,0.098960
55838,0,0.058163
24593,6,0.131512
30652,0,0.086437
45582,6,0.137166
47147,5,0.041245
7478,8,0.105699
16553,8,0.111904
36838,4,0.117821
59896,6,0.099627
39621,0,0.069817
3028,8,0.116168
9931,1,0.145712
16325,7,0.132520
19249,2,0.115728
20320,1,0.139674
44419,1,0.143012
39052,1,0.145881
39476,6,0.118699
46294,2,0.109051
18510,0,0.071909
28358,0,0.115421
45239,4,0.127020
46506,8,0.125482
3716,0,0.055762
31268,2,0.075983
32473,1,0.117526
53304,2,0.106442
49243,7,0.105873
58077,9,0.108090
38229,0,0.114941
9387,3,0.090619
13073,9,0.112267
3171,5,0.130748
9552,7,0.133932
27625,6,0.106375
318,2,0.081005
895,4,0.123759
24470,3,0.102801
33033,6,0.133641
52903,5,0.121270
2268,9,0.127730
31934,2,0.107245
49570,1,0.109816
21332,6,0.091862
25980,7,0.106499
49958,5,0.082033
47139,5,0.102996
48588,3,0.126551
52839,4,0.099679
321,0,0.112279
335,9,0.119556
390,9,0.144064
6143,1,0.137649
34019,3,0.065110
20858,7,0.095079
38957,8,0.136683
40988,1,0.146811
31282,2,0.095283
34949,4,0.135920
57014,5,0.118616
6226,9,0.114192
44277,0,0.124744
6795,4,0.132141
23461,2,0.121480
27376,5,0.096488
44875,8,0.130738
56161,7,0.136448
28709,6,0.125460
42193,9,0.145317
56306,3,0.141678
7932,7,0.103645
36689,7,0.116049
2161,0,0.079779
29518,1,0.148187
