idx,label,iForestAnomalyScore,rForestNormalizedScore
10956,9,0.137987,0.557896
10957,6,0.093646,0.266365
10958,2,0.095105,0.289094
10959,5,0.113489,0.375990
10960,2,0.084262,0.245517
10961,4,0.081886,0.286981
10962,5,0.115345,0.412530
10963,2,0.116417,0.392898
10964,8,0.123253,0.432227
10965,4,0.139353,0.588876
10966,7,0.128979,0.518351
10967,3,0.124825,0.403299
10968,4,0.134679,0.529417
10969,6,0.134894,0.588565
10970,7,0.132433,0.598668
10971,9,0.149523,0.682040
10972,1,0.154327,0.799067
10973,2,0.103070,0.321687
10974,8,0.091437,0.351196
10975,0,0.091898,0.286293
10976,0,0.100582,0.363786
10977,6,0.097515,0.244907
10978,9,0.135907,0.485759
10979,2,0.103747,0.340242
10980,6,0.110415,0.423674
10981,6,0.138933,0.585660
10982,8,0.120306,0.453480
10983,1,0.127131,0.428307
10984,1,0.155533,0.818965
10985,3,0.071349,0.191175
10986,1,0.154339,0.784557
10987,7,0.083647,0.188412
10988,5,0.107518,0.401546
10989,2,0.136063,0.605890
10990,7,0.142154,0.655560
10991,4,0.141567,0.619960
10992,6,0.057265,0.252394
10993,0,0.098604,0.343856
10994,3,0.116116,0.452044
10995,3,0.141497,0.588171
10996,5,0.109041,0.448008
10997,6,0.108837,0.305860
10998,4,0.133225,0.473539
10999,3,0.134969,0.517068
11000,2,0.065720,0.235032
11001,6,0.128003,0.496043
11002,9,0.135985,0.602455
11003,3,0.131205,0.484137
11004,0,0.100775,0.326550
11005,1,0.154215,0.848527
11006,4,0.109368,0.410558
11007,2,0.136888,0.463528
11008,7,0.131256,0.497014
11009,4,0.075447,0.206131
11010,4,0.138471,0.541622
11011,3,0.120786,0.456890
11012,3,0.132712,0.495636
11013,3,0.117536,0.448292
11014,2,0.100270,0.297944
11015,0,0.113748,0.435164
11016,9,0.142905,0.572052
11017,4,0.145441,0.559560
11018,2,0.088938,0.272318
11019,2,0.134786,0.539690
11020,0,0.050914,0.175057
11021,7,0.109195,0.369229
11022,3,0.125102,0.505175
11023,0,0.133596,0.539712
11024,4,0.108846,0.389191
11025,4,0.104208,0.382555
11026,5,0.094941,0.399833
11027,0,0.118069,0.367102
11028,0,0.108466,0.350394
11029,8,0.096830,0.315447
11030,0,0.050489,0.167576
11031,2,0.100110,0.339400
11032,3,0.094769,0.256668
11033,2,0.129260,0.447661
11034,2,0.077078,0.229920
11035,3,0.111070,0.268214
11036,8,0.125658,0.440603
11037,0,0.088959,0.277679
11038,3,0.113887,0.429463
11039,6,0.074163,0.195393
11040,3,0.125153,0.454225
11041,4,0.140508,0.503876
11042,0,0.109878,0.346314
11043,3,0.130225,0.482562
11044,1,0.157182,0.858319
11045,4,0.073020,0.179923
11046,0,0.077764,0.229018
11047,4,0.134542,0.596359
11048,1,0.144700,0.681800
11049,6,0.123767,0.464494
11050,7,0.116234,0.422100
11051,1,0.153798,0.861554
11052,1,0.154160,0.729004
11053,0,0.100742,0.301232
11054,3,0.118642,0.372491
11055,7,0.145071,0.623368
11056,5,0.117211,0.396583
11057,7,0.127804,0.545446
11058,1,0.133560,0.585139
11059,1,0.156744,0.919874
11060,7,0.140440,0.671081
11061,0,0.104973,0.364217
11062,1,0.157141,0.844221
11063,6,0.105898,0.374964
11064,8,0.130367,0.478076
11065,5,0.141641,0.565027
11066,6,0.119061,0.455871
11067,2,0.119779,0.358975
11068,8,0.136923,0.544723
11069,9,0.102255,0.346978
11070,1,0.153607,0.793928
11071,8,0.132309,0.446417
11072,0,0.106919,0.322062
11073,0,0.124592,0.505612
11074,4,0.145259,0.601026
11075,9,0.084532,0.204909
11076,3,0.073554,0.291351
11077,7,0.129535,0.515195
11078,0,0.107546,0.338894
11079,9,0.141358,0.672955
11080,1,0.155856,0.790246
11081,7,0.145310,0.571768
11082,2,0.137800,0.524228
11083,1,0.146247,0.699802
11084,3,0.103158,0.342688
11085,2,0.106598,0.344596
11086,7,0.136662,0.605563
11087,2,0.110006,0.383443
11088,8,0.091918,0.299301
11089,7,0.102629,0.336994
11090,9,0.146127,0.687628
11091,9,0.135749,0.595701
11092,0,0.057938,0.143786
11093,7,0.136590,0.554988
11094,1,0.149675,0.700358
11095,5,0.059679,0.140284
11096,2,0.110200,0.377894
11097,9,0.115988,0.388167
11098,3,0.125685,0.443895
11099,6,0.137390,0.549252
11100,7,0.134870,0.657096
11101,6,0.149914,0.648810
11102,8,0.106147,0.325915
11103,9,0.156189,0.829537
11104,9,0.151790,0.729731
11105,3,0.123490,0.472597
11106,0,0.073509,0.268845
11107,2,0.080723,0.337790
11108,1,0.143848,0.651430
11109,8,0.144550,0.583320
11110,2,0.062849,0.194035
11111,2,0.096260,0.256389
11112,3,0.089419,0.250324
11113,1,0.157121,0.945544
11114,4,0.134075,0.540046
11115,3,0.097678,0.284071
11116,5,0.133673,0.567956
11117,0,0.139216,0.498723
11118,6,0.111615,0.325436
11119,5,0.128483,0.484812
11120,7,0.134371,0.609437
11121,8,0.136457,0.520034
11122,8,0.079574,0.254744
11123,7,0.144249,0.627200
11124,9,0.136631,0.560810
11125,4,0.138967,0.563467
11126,7,0.140349,0.594750
11127,4,0.151046,0.770572
11128,4,0.152801,0.771892
11129,6,0.131789,0.443190
11130,0,0.087820,0.256450
11131,7,0.126668,0.520514
11132,4,0.137150,0.582792
11133,6,0.153067,0.740234
11134,0,0.041789,0.116658
11135,1,0.154531,0.846071
11136,1,0.154503,0.840699
11137,5,0.131983,0.494996
11138,7,0.139305,0.615554
11139,3,0.097237,0.264828
11140,9,0.151379,0.714212
11141,6,0.139613,0.590679
11142,5,0.124563,0.457910
11143,8,0.115726,0.346926
11144,1,0.155580,0.828249
11145,4,0.133896,0.531755
11146,4,0.120496,0.451725
11147,8,0.132332,0.493711
11148,2,0.115970,0.425276
11149,4,0.152215,0.708083
11150,8,0.120353,0.402101
11151,9,0.138850,0.623055
11152,9,0.148371,0.667948
11153,1,0.153549,0.813886
11154,4,0.115209,0.413338
11155,5,0.045373,0.158693
11156,3,0.088649,0.346033
11157,1,0.159637,0.883739
11158,1,0.155387,0.833729
11159,6,0.130033,0.512499
11160,7,0.137474,0.639346
11161,8,0.149467,0.671471
11162,8,0.121769,0.423647
11163,0,0.146702,0.592854
11164,2,0.111527,0.318382
11165,7,0.100430,0.311956
11166,4,0.105078,0.350644
11167,7,0.125987,0.451024
11168,4,0.108519,0.397850
11169,7,0.130164,0.531945
11170,3,0.098383,0.342712
11171,7,0.108149,0.385704
11172,3,0.115564,0.471701
11173,0,0.113147,0.391721
11174,6,0.067122,0.173483
11175,6,0.140238,0.599826
11176,9,0.144397,0.636048
11177,8,0.146047,0.564240
11178,9,0.140144,0.573848
11179,1,0.156046,0.946265
11180,5,0.106191,0.382121
11181,7,0.116499,0.398746
11182,8,0.087770,0.275152
11183,5,0.130572,0.466485
11184,6,0.125801,0.441004
11185,4,0.141612,0.598218
11186,7,0.121256,0.481661
11187,9,0.145804,0.578484
11188,0,0.081534,0.268258
11189,7,0.147677,0.724635
11190,6,0.121583,0.482273
11191,9,0.145413,0.655400
11192,8,0.069433,0.183397
11193,9,0.148631,0.625992
11194,2,0.119305,0.409515
11195,9,0.116525,0.400722
11196,6,0.127469,0.474065
11197,9,0.078171,0.247455
11198,3,0.125509,0.478443
11199,5,0.121346,0.462908
11200,9,0.144774,0.659302
11201,1,0.156711,0.909968
11202,3,0.122284,0.444557
11203,9,0.100228,0.307063
11204,2,0.072523,0.246021
11205,7,0.139974,0.540666
11206,1,0.148753,0.606944
11207,9,0.150769,0.754368
11208,7,0.137291,0.612760
11209,9,0.079884,0.261114
11210,4,0.101227,0.352514
11211,8,0.149255,0.713510
11212,8,0.090789,0.296695
11213,9,0.135927,0.612134
11214,8,0.109506,0.348376
11215,1,0.155049,0.883147
11216,9,0.143532,0.654450
11217,3,0.146491,0.623609
11218,0,0.052484,0.103871
11219,6,0.137151,0.496318
11220,3,0.117574,0.395106
11221,7,0.107418,0.409417
11222,3,0.127951,0.418258
11223,0,0.093334,0.277821
11224,9,0.133878,0.588574
11225,9,0.130205,0.522511
11226,9,0.147107,0.717474
11227,6,0.104401,0.304812
11228,4,0.129831,0.516926
11229,1,0.157585,0.891453
11230,1,0.125068,0.536216
11231,2,0.062752,0.178891
11232,0,0.105819,0.375439
11233,3,0.086936,0.233655
11234,3,0.127073,0.424561
11235,3,0.092271,0.273806
11236,7,0.142312,0.664455
11237,1,0.154724,0.853036
11238,5,0.142687,0.554535
11239,5,0.145197,0.631604
11240,8,0.098404,0.258757
11241,0,0.104575,0.320275
11242,8,0.103589,0.297212
11243,2,0.136224,0.496213
11244,2,0.048411,0.198483
11245,3,0.143097,0.578232
11246,9,0.129843,0.537990
11247,9,0.140530,0.697025
11248,7,0.149829,0.743205
11249,1,0.158263,0.863161
11250,1,0.151365,0.727989
11251,2,0.125597,0.483357
11252,2,0.112974,0.367039
11253,9,0.153556,0.744768
11254,6,0.122092,0.433516
11255,7,0.155583,0.741207
11256,4,0.122555,0.476932
11257,4,0.126860,0.480602
11258,2,0.064388,0.257118
11259,8,0.128400,0.480970
11260,3,0.087089,0.330954
11261,5,0.136274,0.602618
11262,6,0.099767,0.301092
11263,1,0.156549,0.857533
11264,6,0.123243,0.482274
11265,4,0.137637,0.596263
11266,5,0.138389,0.521233
11267,7,0.100155,0.315715
11268,0,0.087899,0.224446
11269,1,0.155170,0.902397
11270,0,0.092883,0.231098
11271,5,0.103876,0.290131
11272,2,0.110685,0.395272
11273,1,0.150228,0.872971
11274,8,0.113447,0.388291
11275,7,0.103150,0.370277
11276,1,0.154733,0.774401
11277,9,0.142511,0.565081
11278,6,0.132403,0.509614
11279,1,0.157374,0.895297
11280,1,0.136074,0.542042
11281,9,0.131320,0.545207
11282,0,0.049171,0.213544
11283,6,0.140856,0.535576
11284,4,0.140068,0.618384
11285,3,0.121382,0.388767
11286,3,0.106559,0.359038
11287,2,0.104265,0.353388
11288,1,0.150970,0.744908
11289,8,0.130444,0.450879
11290,6,0.111565,0.367012
11291,7,0.134753,0.587247
11292,1,0.144688,0.636194
11293,1,0.132157,0.507516
11294,9,0.143926,0.585190
11295,7,0.134281,0.620071
11296,0,0.120496,0.450534
11297,3,0.135432,0.504616
11298,1,0.156949,0.820735
11299,2,0.093800,0.246415
11300,2,0.121808,0.444863
11301,9,0.066741,0.220932
11302,3,0.130646,0.500908
11303,8,0.094046,0.250511
11304,4,0.133086,0.554498
11305,0,0.047468,0.112580
11306,5,0.125123,0.515377
11307,2,0.074455,0.228338
11308,6,0.143676,0.651386
11309,1,0.158655,0.936894
11310,7,0.123701,0.552857
11311,5,0.111791,0.402721
11312,8,0.144334,0.576053
11313,1,0.156930,0.905400
11314,9,0.145837,0.658875
11315,4,0.134106,0.498236
11316,0,0.077237,0.287930
11317,6,0.115178,0.370097
11318,1,0.153122,0.706984
11319,0,0.112334,0.391859
11320,2,0.074497,0.250531
11321,0,0.127273,0.400965
11322,3,0.134035,0.527505
11323,8,0.137494,0.585549
11324,4,0.148953,0.637398
11325,5,0.138692,0.632558
11326,5,0.108555,0.355849
11327,1,0.156889,0.901613
11328,6,0.144399,0.587643
11329,7,0.148416,0.716280
11330,7,0.138083,0.607616
11331,0,0.087540,0.209677
11332,8,0.135494,0.566124
11333,7,0.135833,0.577560
11334,9,0.136630,0.611720
11335,7,0.126334,0.525279
11336,0,0.101553,0.313317
11337,6,0.082987,0.198098
11338,1,0.154116,0.842364
11339,5,0.077013,0.231106
11340,2,0.124790,0.483406
11341,0,0.130449,0.535827
11342,3,0.126718,0.516310
11343,1,0.155100,0.797457
11344,4,0.119368,0.469670
11345,2,0.131731,0.614455
11346,5,0.116819,0.468758
11347,2,0.078121,0.163232
11348,6,0.129823,0.530640
11349,6,0.142927,0.543017
11350,7,0.112491,0.436137
11351,7,0.123734,0.589250
11352,8,0.111900,0.366686
11353,1,0.156996,0.884354
11354,9,0.145193,0.638454
11355,0,0.104927,0.388019
11356,8,0.112257,0.350768
11357,5,0.100081,0.322015
11358,6,0.131618,0.538343
11359,1,0.150012,0.775478
11360,5,0.114748,0.286580
11361,1,0.152470,0.815927
11362,0,0.130461,0.511043
11363,1,0.157498,0.834132
11364,6,0.126962,0.518385
11365,2,0.119751,0.380008
11366,8,0.112249,0.383994
11367,9,0.150546,0.747029
11368,9,0.130692,0.513930
11369,9,0.110025,0.340989
11370,4,0.146402,0.655461
11371,7,0.152412,0.733647
11372,1,0.150395,0.717415
11373,7,0.152086,0.763395
11374,9,0.117588,0.514604
11375,8,0.126967,0.365908
11376,5,0.111536,0.411503
11377,9,0.134835,0.574063
11378,3,0.093005,0.302176
11379,4,0.119599,0.426971
11380,0,0.083550,0.287183
11381,2,0.092933,0.346790
11382,4,0.131784,0.525415
11383,8,0.080318,0.243685
11384,8,0.134012,0.455226
11385,2,0.127656,0.432338
11386,9,0.140922,0.645899
11387,6,0.110213,0.367052
11388,1,0.158768,0.856569
11389,9,0.057479,0.168908
11390,4,0.149528,0.653137
11391,6,0.117789,0.439904
11392,0,0.123216,0.459798
11393,3,0.129341,0.486295
11394,5,0.127734,0.479859
11395,2,0.124909,0.400369
11396,1,0.140000,0.568433
11397,5,0.102139,0.358756
11398,5,0.119539,0.469830
11399,8,0.092497,0.247375
11400,7,0.147718,0.652926
11401,7,0.144624,0.750268
11402,6,0.127317,0.500489
11403,5,0.129597,0.514725
11404,0,0.104434,0.354717
11405,1,0.150602,0.775906
11406,1,0.156544,0.830152
11407,8,0.062760,0.157652
11408,7,0.115253,0.428119
11409,4,0.118887,0.365568
11410,0,0.102367,0.373905
11411,5,0.123484,0.447189
11412,6,0.141291,0.574754
11413,1,0.155591,0.888958
11414,8,0.130293,0.476130
11415,4,0.136026,0.535416
11416,9,0.140498,0.546385
11417,9,0.151122,0.715313
11418,5,0.108286,0.393245
11419,1,0.155368,0.929787
11420,4,0.140289,0.609432
11421,2,0.081778,0.264825
11422,7,0.123021,0.489670
11423,0,0.060236,0.203274
11424,9,0.128629,0.562311
11425,4,0.086702,0.226430
11426,8,0.125942,0.467420
11427,7,0.127349,0.486701
11428,6,0.124069,0.451623
11429,0,0.083799,0.267720
11430,0,0.104432,0.398472
11431,7,0.139281,0.605129
11432,8,0.138975,0.561792
11433,1,0.153672,0.835654
11434,1,0.158949,0.893084
11435,4,0.153772,0.600027
11436,7,0.147811,0.618508
11437,2,0.133309,0.456312
11438,7,0.130376,0.505469
11439,2,0.114921,0.411140
11440,1,0.154880,0.796510
11441,1,0.155148,0.973821
11442,3,0.141771,0.560366
11443,9,0.083293,0.199967
11444,2,0.091770,0.312200
11445,8,0.147797,0.584078
11446,1,0.150367,0.681369
11447,2,0.110635,0.379381
11448,4,0.103270,0.381704
11449,6,0.116589,0.394023
11450,2,0.076611,0.270869
11451,8,0.141361,0.544928
11452,0,0.096963,0.331503
11453,9,0.136819,0.616261
11454,0,0.079708,0.258081
11455,3,0.127589,0.437951
11456,7,0.127648,0.440629
11457,5,0.101819,0.323965
11458,8,0.136969,0.565765
11459,2,0.126375,0.437481
11460,4,0.145812,0.613589
11461,4,0.082590,0.263674
11462,6,0.134597,0.518319
11463,0,0.093826,0.323181
11464,4,0.150793,0.683534
11465,9,0.151216,0.754316
11466,9,0.111304,0.353892
11467,6,0.125893,0.478902
11468,3,0.136383,0.542395
11469,4,0.147435,0.626723
11470,8,0.116480,0.445127
11471,5,0.132274,0.483399
11472,4,0.136221,0.541981
11473,5,0.130294,0.503613
11474,7,0.109235,0.439687
11475,9,0.137988,0.514505
11476,2,0.111982,0.332745
11477,3,0.083624,0.218679
11478,5,0.117173,0.398545
11479,8,0.142163,0.610505
11480,6,0.133588,0.581698
11481,3,0.115748,0.425415
11482,3,0.129761,0.450807
11483,8,0.087943,0.221438
11484,6,0.132100,0.549559
11485,5,0.105482,0.371619
11486,9,0.128441,0.520380
11487,5,0.124315,0.498996
11488,6,0.141679,0.600051
11489,7,0.143817,0.641933
11490,3,0.140720,0.655885
11491,6,0.141628,0.614934
11492,2,0.124604,0.404849
11493,5,0.091401,0.337189
11494,2,0.101265,0.377478
11495,4,0.083825,0.274786
11496,4,0.139934,0.626591
11497,4,0.130804,0.501795
11498,6,0.133085,0.530513
11499,7,0.147058,0.693686
11500,9,0.127841,0.523494
11501,5,0.068237,0.197836
11502,0,0.114915,0.420896
11503,1,0.145898,0.608065
11504,2,0.079555,0.198054
11505,1,0.152368,0.724288
11506,5,0.112501,0.403186
11507,8,0.146445,0.657194
11508,5,0.124924,0.486554
11509,1,0.157104,0.865513
11510,1,0.158340,0.882856
11511,7,0.136015,0.554224
11512,3,0.142705,0.624452
11513,4,0.154179,0.713533
11514,3,0.143605,0.646701
11515,0,0.056081,0.197981
11516,9,0.129808,0.536039
11517,7,0.121432,0.371068
11518,7,0.130656,0.544682
11519,1,0.152349,0.846275
11520,2,0.076380,0.261439
11521,3,0.103711,0.337224
11522,2,0.090516,0.286934
11523,1,0.155668,0.835056
11524,5,0.126898,0.494889
11525,3,0.119499,0.435164
11526,7,0.119362,0.438524
11527,0,0.088690,0.291007
11528,9,0.119054,0.452465
11529,7,0.109687,0.351544
11530,8,0.120474,0.448630
11531,6,0.099863,0.326322
11532,2,0.091636,0.244946
11533,0,0.108219,0.387256
11534,1,0.153836,0.689305
11535,7,0.124808,0.414594
11536,3,0.135750,0.521002
11537,9,0.133310,0.549722
11538,1,0.151530,0.770066
11539,9,0.137081,0.553773
11540,3,0.136441,0.568378
11541,7,0.133298,0.654778
11542,0,0.084412,0.265965
11543,5,0.143012,0.630408
11544,1,0.154087,0.823955
11545,3,0.131602,0.524734
11546,3,0.129819,0.508413
11547,8,0.152341,0.626129
11548,4,0.115871,0.459556
11549,7,0.123375,0.416861
11550,5,0.124232,0.503132
11551,9,0.137844,0.625604
11552,6,0.135693,0.592501
11553,2,0.101983,0.331691
11554,7,0.138283,0.625632
11555,3,0.148337,0.721009
11556,8,0.124674,0.452564
11557,3,0.114458,0.429460
11558,9,0.150466,0.714383
11559,1,0.156634,0.940444
11560,0,0.115574,0.430149
11561,2,0.132881,0.558136
11562,1,0.152517,0.730273
11563,0,0.099944,0.290845
11564,2,0.087875,0.319447
11565,7,0.135077,0.509575
11566,3,0.103441,0.309286
11567,7,0.100427,0.381198
11568,4,0.112988,0.391847
11569,8,0.146502,0.614493
11570,5,0.106122,0.389643
11571,3,0.141234,0.644575
11572,6,0.121899,0.464840
11573,5,0.110563,0.392647
11574,7,0.135525,0.581732
11575,0,0.106435,0.334192
11576,8,0.100337,0.340560
11577,2,0.147342,0.590221
11578,0,0.090643,0.296448
11579,4,0.119178,0.416084
11580,1,0.155166,0.778193
11581,9,0.082649,0.263291
11582,2,0.073881,0.220694
11583,9,0.116662,0.451421
11584,3,0.119294,0.440737
11585,0,0.087583,0.282089
11586,4,0.114631,0.423661
11587,8,0.071505,0.199943
11588,5,0.117343,0.395965
11589,0,0.075416,0.288020
11590,6,0.142794,0.556741
11591,5,0.093059,0.280004
11592,7,0.112968,0.321281
11593,6,0.145984,0.603742
11594,9,0.146474,0.686056
11595,7,0.135126,0.503098
11596,7,0.152295,0.656021
11597,5,0.104408,0.356075
11598,0,0.111631,0.383067
11599,4,0.150235,0.668477
11600,5,0.133631,0.570343
11601,2,0.105491,0.252122
11602,2,0.111314,0.323579
11603,8,0.142532,0.572336
11604,9,0.145531,0.645274
11605,1,0.156781,0.856361
11606,0,0.102151,0.345098
11607,1,0.155064,0.906250
11608,1,0.134684,0.534315
11609,1,0.157031,0.873962
11610,5,0.139100,0.578147
11611,6,0.116792,0.446467
11612,8,0.094144,0.362277
11613,0,0.099640,0.296565
11614,8,0.115918,0.406109
11615,8,0.125782,0.465604
11616,0,0.087816,0.248129
11617,7,0.076689,0.225754
11618,9,0.142597,0.623104
11619,3,0.099563,0.326426
11620,3,0.108864,0.346225
11621,0,0.114716,0.366963
11622,2,0.114540,0.369417
11623,1,0.151544,0.736881
11624,7,0.140507,0.600796
11625,4,0.050205,0.131184
11626,8,0.109817,0.349189
11627,9,0.064708,0.214854
11628,4,0.102096,0.365655
11629,9,0.136060,0.607674
11630,4,0.130208,0.525930
11631,1,0.145970,0.714145
11632,5,0.130190,0.508087
11633,2,0.144321,0.714427
11634,9,0.148990,0.659902
11635,1,0.151398,0.743210
11636,6,0.132195,0.536246
11637,0,0.125307,0.471703
11638,1,0.148019,0.732028
11639,5,0.108190,0.429565
11640,0,0.113125,0.394508
11641,7,0.102062,0.348913
11642,4,0.131260,0.512999
11643,7,0.132761,0.591196
11644,5,0.126458,0.485081
11645,5,0.141426,0.553123
11646,3,0.126074,0.427307
11647,4,0.100402,0.347188
11648,9,0.133687,0.525235
11649,2,0.094434,0.317023
11650,4,0.097722,0.315852
11651,7,0.110246,0.402263
11652,3,0.134619,0.473450
11653,4,0.078587,0.239195
11654,4,0.140339,0.661138
11655,0,0.104734,0.302338
11656,2,0.073494,0.291777
11657,5,0.112419,0.369446
11658,0,0.128969,0.479527
11659,4,0.149986,0.749091
11660,5,0.117767,0.437855
11661,7,0.093155,0.220964
11662,0,0.107770,0.325462
11663,8,0.150786,0.633366
11664,1,0.148568,0.765901
11665,7,0.123122,0.472736
11666,3,0.140714,0.607412
11667,1,0.154001,0.881696
11668,2,0.118380,0.360073
11669,9,0.120145,0.363620
11670,9,0.149676,0.669247
11671,4,0.138537,0.542582
11672,1,0.156444,0.843572
11673,8,0.122781,0.442967
11674,6,0.124395,0.493184
11675,5,0.120485,0.419120
11676,0,0.097186,0.353559
11677,1,0.158941,0.887666
11678,1,0.151160,0.747726
11679,6,0.120705,0.412179
11680,1,0.153345,0.812760
11681,6,0.137156,0.589210
11682,8,0.125155,0.454851
11683,9,0.146606,0.741916
11684,0,0.108590,0.416602
11685,6,0.137118,0.537223
11686,4,0.127942,0.492633
11687,7,0.106567,0.320264
11688,7,0.146855,0.587125
11689,9,0.134633,0.480497
11690,7,0.141410,0.556050
11691,4,0.127018,0.477561
11692,6,0.128569,0.506198
11693,4,0.122710,0.427814
11694,3,0.101401,0.410687
11695,0,0.111881,0.325628
11696,5,0.128085,0.494537
11697,5,0.087105,0.221356
11698,6,0.115711,0.434986
11699,9,0.111329,0.396852
11700,6,0.129095,0.435689
11701,2,0.138059,0.539243
11702,0,0.101837,0.363911
11703,1,0.143393,0.644887
11704,7,0.140606,0.544591
11705,8,0.136530,0.438328
11706,3,0.124213,0.416687
11707,5,0.135287,0.570336
11708,5,0.125326,0.396466
11709,3,0.111858,0.419628
11710,4,0.136388,0.569171
11711,3,0.112081,0.325227
11712,2,0.126409,0.446520
11713,0,0.143368,0.567937
11714,4,0.133975,0.491426
11715,3,0.106025,0.458889
11716,1,0.152453,0.745144
11717,7,0.122905,0.461186
11718,8,0.115745,0.492326
11719,2,0.071467,0.217541
11720,3,0.138351,0.540298
11721,8,0.085099,0.250590
11722,5,0.120414,0.420709
11723,8,0.125820,0.480537
11724,6,0.136016,0.505093
11725,8,0.150070,0.696239
11726,5,0.129542,0.513551
11727,8,0.140398,0.500159
11728,2,0.120332,0.398689
11729,1,0.155466,0.822403
11730,0,0.071494,0.229101
11731,6,0.136213,0.535219
11732,6,0.131803,0.517080
11733,9,0.133284,0.534265
11734,7,0.128000,0.471178
11735,8,0.098561,0.231770
11736,1,0.147134,0.744497
11737,7,0.143560,0.647319
11738,2,0.096355,0.274048
11739,2,0.138148,0.561033
11740,5,0.123301,0.505261
11741,4,0.132031,0.511917
11742,8,0.101912,0.354974
11743,0,0.143839,0.557880
11744,1,0.156839,0.919282
11745,4,0.145411,0.580327
11746,9,0.145094,0.667303
11747,0,0.049985,0.137311
11748,3,0.128629,0.478449
11749,2,0.097818,0.339228
11750,8,0.113112,0.396167
11751,8,0.131451,0.456267
11752,8,0.109235,0.395876
11753,3,0.145775,0.656036
11754,8,0.143203,0.543346
11755,0,0.102097,0.354689
